gid,entidad,objeto,fna,geom,gna,nam,fun,ppo,sag,fdc
"6044","0",Mina,"-2",POINT(-68.337646921 -37.423114399),"-2","-2",-1,-1,IGN,ESRI-World_Imagery-2010
"6115","0",Mina,"-2",POINT(-68.0216846069999 -37.659442398),"-2","-2",-1,-1,IGN,ESRI-World_Imagery-2010
"6118","0",Mina,"-2",POINT(-68.222923075 -37.571751489),"-2","-2",-1,-1,IGN,ESRI-World_Imagery-2010
"6119","0",Mina,"-2",POINT(-68.225480193 -37.561034091),"-2","-2",-1,-1,IGN,ESRI-World_Imagery-2010
"6121","0",Mina,"-2",POINT(-68.2419694 -37.548788531),"-2","-2",-1,-1,IGN,ESRI-World_Imagery-2010
"6122","0",Mina,"-2",POINT(-68.239439347 -37.552774136),"-2","-2",-1,-1,IGN,ESRI-World_Imagery-2010
"6125","0",Mina,"-2",POINT(-68.312782811 -37.6173033009999),"-2","-2",-1,-1,IGN,ESRI-World_Imagery-2010
"6126","0",Mina,"-2",POINT(-68.344738422 -37.5706301869999),"-2","-2",-1,-1,IGN,ESRI-World_Imagery-2010
"6127","0",Mina,"-2",POINT(-68.348709523 -37.570652163),"-2","-2",-1,-1,IGN,ESRI-World_Imagery-2010
"6128","0",Mina,"-2",POINT(-68.400305912 -37.578309251),"-2","-2",-1,-1,IGN,ESRI-World_Imagery-2010
"6129","0",Mina,"-2",POINT(-68.3838905229999 -37.5882514749999),"-2","-2",-1,-1,IGN,ESRI-World_Imagery-2010
"6130","0",Mina,"-2",POINT(-68.462356933 -37.549138994),"-2","-2",-1,-1,IGN,ESRI-World_Imagery-2010
"6134","0",Mina,"-2",POINT(-68.445544641 -37.584475364),"-2","-2",-1,-1,IGN,ESRI-World_Imagery-2010
"6136","0",Mina,"-2",POINT(-68.495786062 -37.5025029459999),"-2","-2",-1,-1,IGN,ESRI-World_Imagery-2010
"6137","0",Mina,"-2",POINT(-68.484649302 -37.564950433),"-2","-2",-1,-1,IGN,ESRI-World_Imagery-2010
"6143","0",Mina,"-2",POINT(-68.272725899 -37.4713631669999),"-2","-2",-1,-1,IGN,ESRI-World_Imagery-2010
"6144","0",Mina,"-2",POINT(-68.260768442 -37.476817884),"-2","-2",-1,-1,IGN,ESRI-World_Imagery-2010
"6160","0",Mina,"-2",POINT(-68.136667973 -37.647840878),"-2","-2",-1,-1,IGN,ESRI-World_Imagery-2010
"6220","0",Mina,"-2",POINT(-68.241007356 -37.4845953069999),"-2","-2",-1,-1,IGN,ESRI-World_Imagery-2010
"6221","0",Mina,"-2",POINT(-68.24091666 -37.4944598179999),"-2","-2",-1,-1,IGN,ESRI-World_Imagery-2010
"6343","0",Mina,"-2",POINT(-68.7152538249999 -37.642068127),"-2","-2",-1,-1,IGN,ESRI-World_Imagery-2010
"6344","0",Mina,"-2",POINT(-68.710162023 -37.642056919),"-2","-2",-1,-1,IGN,ESRI-World_Imagery-2010
"6347","0",Mina,"-2",POINT(-68.73732567 -37.637197267),"-2","-2",-1,-1,IGN,ESRI-World_Imagery-2010
"6348","0",Mina,"-2",POINT(-68.735746009 -37.64140005),"-2","-2",-1,-1,IGN,ESRI-World_Imagery-2010
"6350","0",Mina,"-2",POINT(-68.749852813 -37.630283694),"-2","-2",-1,-1,IGN,ESRI-World_Imagery-2010
"6351","0",Mina,"-2",POINT(-68.744786908 -37.622434556),"-2","-2",-1,-1,IGN,ESRI-World_Imagery-2010
"6352","0",Mina,"-2",POINT(-68.751468216 -37.6221770569999),"-2","-2",-1,-1,IGN,ESRI-World_Imagery-2010
"6353","0",Mina,"-2",POINT(-68.700729359 -37.6513055839999),"-2","-2",-1,-1,IGN,ESRI-World_Imagery-2010
"6354","0",Mina,"-2",POINT(-68.75692412 -37.613908609),"-2","-2",-1,-1,IGN,ESRI-World_Imagery-2010
"6389","0",Mina,"-2",POINT(-68.841091784 -37.46769769),"-2","-2",-1,-1,IGN,ESRI-World_Imagery-2010
"6392","0",Mina,"-2",POINT(-68.9749175749999 -37.4876800219999),"-2","-2",-1,-1,IGN,ESRI-World_Imagery-2010
"6397","0",Mina,"-2",POINT(-68.792018377 -37.615600915),"-2","-2",-1,-1,IGN,ESRI-World_Imagery-2010
"6398","0",Mina,"-2",POINT(-68.8151176059999 -37.606005109),"-2","-2",-1,-1,IGN,ESRI-World_Imagery-2010
"6400","0",Mina,"-2",POINT(-68.92062435 -37.640840365),"-2","-2",-1,-1,IGN,ESRI-World_Imagery-2010
"6401","0",Mina,"-2",POINT(-68.914963331 -37.6418567119999),"-2","-2",-1,-1,IGN,ESRI-World_Imagery-2010
"6402","0",Mina,"-2",POINT(-68.987338553 -37.6534985489999),"-2","-2",-1,-1,IGN,ESRI-World_Imagery-2010
"6424","0",Mina,"-2",POINT(-68.989392126 -37.4950620029999),"-2","-2",-1,-1,IGN,ESRI-World_Imagery-2010
"6428","0",Mina,"-2",POINT(-68.821794769 -37.5505502679999),"-2","-2",-1,-1,IGN,ESRI-World_Imagery-2010
"6429","0",Mina,"-2",POINT(-68.692523004 -37.584837728),"-2","-2",-1,-1,IGN,ESRI-World_Imagery-2010
"6430","0",Mina,"-2",POINT(-68.559892796 -37.579157444),"-2","-2",-1,-1,IGN,ESRI-World_Imagery-2010
"6431","0",Mina,"-2",POINT(-68.507753114 -37.561900282),"-2","-2",-1,-1,IGN,ESRI-World_Imagery-2010
"6432","0",Mina,"-2",POINT(-68.554622288 -37.6275526219999),"-2","-2",-1,-1,IGN,ESRI-World_Imagery-2010
"6433","0",Mina,"-2",POINT(-68.6556123619999 -37.61241833),"-2","-2",-1,-1,IGN,ESRI-World_Imagery-2010
"6442","0",Mina,"-2",POINT(-68.7006290159999 -37.646132393),"-2","-2",-1,-1,IGN,ESRI-World_Imagery-2010
"6451","0",Mina,"-2",POINT(-68.844359513 -37.4188337479999),"-2","-2",-1,-1,IGN,ESRI-World_Imagery-2010
"6512","0",Mina,"-2",POINT(-68.8853476039999 -37.3638892119999),"-2","-2",-1,-1,IGN,ESRI-World_Imagery-2010
"6513","0",Mina,"-2",POINT(-68.892870589 -37.353840668),"-2","-2",-1,-1,IGN,ESRI-World_Imagery-2010
"6529","0",Mina,"-2",POINT(-68.876730067 -37.369033137),"-2","-2",-1,-1,IGN,ESRI-World_Imagery-2010
"6537","0",Mina,"-2",POINT(-68.859595337 -37.362379452),"-2","-2",-1,-1,IGN,ESRI-World_Imagery-2010
"6539","0",Mina,"-2",POINT(-68.7639093019999 -37.343699462),"-2","-2",-1,-1,IGN,ESRI-World_Imagery-2010
"6545","0",Mina,"-2",POINT(-68.7568109159999 -37.6178667799999),"-2","-2",-1,-1,IGN,ESRI-World_Imagery-2010
"6549","0",Mina,"-2",POINT(-69.954921156 -38.540577884),"-2","-2",-1,-1,IGN,ESRI-World_Imagery 2010
"6550","0",Mina,"-2",POINT(-69.99393004 -38.5679440649999),"-2","-2",-1,-1,IGN,ESRI-World_Imagery 2010
"6551","0",Mina,"-2",POINT(-69.988528663 -38.572060533),"-2","-2",-1,-1,IGN,ESRI-World_Imagery 2010
"6554","0",Mina,"-2",POINT(-69.9975456179999 -38.5913508739999),"-2","-2",-1,-1,IGN,ESRI-World_Imagery 2010
"6555","0",Mina,"-2",POINT(-69.998426018 -38.598541605),"-2","-2",6,-1,IGN,ESRI-World_Imagery 2010
"6557","0",Mina,Mina Cerro Bayo (Azufre) (Abandonado),POINT(-70.309898485 -36.802931187),Mina,Cerro Bayo (Abandonado),2,-1,IGN,IGN01
"6563","0",Mina,"-2",POINT(-69.8252619579999 -38.416325824),"-2","-2",-1,-1,IGN,ESRI-World_Imagery 2010
"6564","0",Mina,"-2",POINT(-69.995558186 -38.416165201),"-2","-2",-1,-1,IGN,ESRI-World_Imagery 2010
"6565","0",Mina,Cantera,POINT(-69.962269495 -36.729005785),Cantera,"-1",-1,-1,IGN,IGN01
"6566","0",Mina,Cantera Municipal de Barrancas,POINT(-69.87425737 -36.818812232),Cantera,Municipal de Barrancas,6,19,IGN,"IGN04/IGN Dir. Geografía/Subsecretaría de Energía, Minería e Hidrocarburos Pcial."
"8740","0",Mina,Ripiera,POINT(-71.080940035 -40.065077097),Ripiera,"-1",6,93,IGN,IGN01/IGN04
"6684","0",Mina,(Asfaltita),POINT(-69.965976375 -37.358984912),"-1",(Asfaltita),6,-1,IGN,IGN Dir. Geografía
"6685","0",Mina,(Asfaltita),POINT(-69.962706633 -37.361375895),"-1",(Asfaltita),6,-1,IGN,IGN Dir. Geografía
"6686","0",Mina,(Diatomita),POINT(-69.918789953 -37.564575678),"-1",(Diatomita),6,-1,IGN,IGN Dir. Geografía
"6687","0",Mina,(Mármol),POINT(-69.8608927889999 -37.577655853),"-1",(Mármol),6,66,IGN,IGN Dir. Geografía
"6688","0",Mina,(Áridos),POINT(-69.7817751709999 -37.609807431),"-1",(Áridos),6,19,IGN,IGN Dir. Geografía
"8741","0",Mina,,POINT(-70.008848244 -40.0698593389999),,,6,-1,IGN,ESRI-World_Imagery-2010
"8743","0",Mina,(Ripio),POINT(-71.3619581149999 -40.321642326),(Ripio),"-1",6,93,IGN,IGN01/IGN04
"8734","0",Mina,(Piedra Laja),POINT(-70.2126284409999 -40.146092857),,,6,-1,IGN,ESRI-World_Imagery-2010/IGN04/Catastro Pcial.
"8730","0",Mina,"-1",POINT(-71.048516461 -40.9427225109999),"-1","-1",-1,-1,IGN,Esri-World_Imagery
"8731","0",Mina,,POINT(-70.049253209 -40.048381338),,,6,-1,IGN,ESRI-World_Imagery-2010
"8732","0",Mina,(Toba),POINT(-70.174025307 -40.1148353249999),,,6,-1,IGN,ESRI-World_Imagery-2010/IGN04/IGN Dirección de Geografía
"8733","0",Mina,(Piedra Laja),POINT(-70.203625323 -40.147682946),,,6,-1,IGN,ESRI-World_Imagery-2010/IGN04/Catastro Pcial.
"8735","0",Mina,(Piedra Laja),POINT(-70.220810478 -40.1536660159999),,,6,-1,IGN,ESRI-World_Imagery-2010/IGN04/Catastro Pcial./IGN Dirección de Geografía
"8736","0",Mina,(Toba),POINT(-70.25508146 -40.1663867029999),,,6,-1,IGN,ESRI-World_Imagery-2010/IGN04/IGN Dirección de Geografía
"8737","0",Mina,,POINT(-70.2799186839999 -40.1907202199999),,,6,-1,IGN,ESRI-World_Imagery-2010
"8738","0",Mina,,POINT(-70.3784748209999 -40.247679572),,,6,-1,IGN,ESRI-World_Imagery-2010
"8744","0",Mina,(Granito),POINT(-71.024708534 -38.978439927),"-1","-1",6,50,IGN,IGN04/IGN Dirección de Geografía
"8745","0",Mina,Ripiera,POINT(-70.969555801 -38.809307105),Ripiera,"-1",6,93,IGN,IGN01/IGN04
"8746","0",Mina,Ripiera,POINT(-70.943168874 -38.7946464309999),Ripiera,"-1",6,93,IGN,IGN01/IGN04
"9282","0",Mina,"-2",POINT(-68.073103236 -37.768209477),"-2","-2",6,93,IGN,ESRI-World_Imagery 2010
"9625","0",Mina,(Piedra Laja),POINT(-70.236085424 -37.502332592),"-2","-2",6,-1,IGN,"Esri-World_Imagery/IGN04/Subsecretaría de Energía, Minería e Hidrocarburos Pcial."
"9626","0",Mina,(Piedra de Afilar),POINT(-70.230367037 -37.5245875259999),,,6,-1,IGN,"Esri-World Imagery 2010/IGN04/Subsecretaría de Energía, Minería e Hidrocarburos Pcial."
"9662","0",Mina,"-2",POINT(-68.0760725009999 -37.68693239),Cantera,"-2",2,-1,IGN,ESRI-World_Imagery 2010
"9808","0",Mina,(Áridos),POINT(-70.06852908 -40.1311206249999),,(Áridos),6,19,IGN,IGN01
"9809","0",Mina,(Piedra Laja),POINT(-70.2162944739999 -40.1328282179999),,,6,-1,IGN,IGN04/Catastro Pcial.
"9838","0",Mina,,POINT(-69.992305786 -39.9532763569999),,,6,-1,IGN,Esri-Word_Imagery
"9842","0",Mina,(Áridos),POINT(-71.179668821 -40.51374695),,(Áridos),6,19,IGN,"IGN04/Subsecretaría de Energía, Minería e Hidrocarburos Pcial."
"9875","0",Mina,"-2",POINT(-68.0219151269999 -38.44459713),"-2","-2",-1,-1,,Esri-world_imagery
"9899","0",Mina,(Arcilla),POINT(-70.2583248569999 -39.395563833),,,6,17,IGN,IGN04/Catastro Pcial.
"9906","0",Pozo de Agua,"-1",POINT(-70.2792650929999 -38.864563538),"-1","-1",-1,-2,IGN,Esri-world_imagery-2010
"9907","0",Pozo de Agua,"-1",POINT(-70.267441146 -38.7186552159999),"-1","-1",-1,-2,IGN,Esri-world_imagery-2010
"9908","0",Pozo de Agua,"-1",POINT(-70.218998915 -38.881828852),"-1","-1",-1,-2,IGN,Esri-world_imagery-2010
"9909","0",Pozo de Agua,"-1",POINT(-70.319591238 -38.7789398049999),"-1","-1",-1,-2,IGN,Esri-world_imagery-2010
"9910","0",Pozo de Agua,"-1",POINT(-70.160864521 -38.8667211969999),"-1","-1",-1,-2,IGN,Esri-world_imagery-2010
"9911","0",Mina,"-2",POINT(-70.313912654 -38.745448891),"-2","-2",-1,-1,IGN,Esri-world_imagery-2010
"9912","0",Mina,"-2",POINT(-70.30998758 -38.696773207),"-2","-2",-1,-1,IGN,Esri-world_imagery-2010
"9913","0",Mina,"-2",POINT(-70.310453954 -38.6961640649999),"-2","-2",-1,-1,IGN,Esri-world_imagery-2010
"9915","0",Mina,"-1",POINT(-70.2750157569999 -38.8689553359999),"-1","-1",-1,-1,IGN,Esri-world_imagery-2010
