,clasificacion,BARRIO
2020-08-23,84.0,VILLA DEL PARQUE
2020-08-30,119.0,VILLA DEL PARQUE
2020-09-06,94.0,VILLA DEL PARQUE
2020-09-13,74.0,VILLA DEL PARQUE
2020-09-20,66.0,VILLA DEL PARQUE
2020-09-27,85.0,VILLA DEL PARQUE
2020-10-04,87.0,VILLA DEL PARQUE
2020-10-11,70.0,VILLA DEL PARQUE
2020-10-18,68.0,VILLA DEL PARQUE
2020-10-25,53.0,VILLA DEL PARQUE
2020-11-01,44.0,VILLA DEL PARQUE
2020-11-08,32.0,VILLA DEL PARQUE
2020-11-15,45.0,VILLA DEL PARQUE
2020-11-22,37.0,VILLA DEL PARQUE
2020-11-29,20.0,VILLA DEL PARQUE
2020-12-06,28.0,VILLA DEL PARQUE
2020-12-13,28.0,VILLA DEL PARQUE
2020-12-20,60.0,VILLA DEL PARQUE
2020-12-27,94.0,VILLA DEL PARQUE
2021-01-03,141.0,VILLA DEL PARQUE
2021-01-10,156.0,VILLA DEL PARQUE
2021-01-17,121.0,VILLA DEL PARQUE
2021-01-24,100.0,VILLA DEL PARQUE
2021-01-31,130.0,VILLA DEL PARQUE
2021-02-07,102.0,VILLA DEL PARQUE
2021-02-14,79.0,VILLA DEL PARQUE
2021-02-21,57.0,VILLA DEL PARQUE
2021-02-28,76.0,VILLA DEL PARQUE
2021-03-07,79.0,VILLA DEL PARQUE
2021-03-14,98.0,VILLA DEL PARQUE
2021-03-21,100.0,VILLA DEL PARQUE
2021-03-28,146.0,VILLA DEL PARQUE
2021-04-04,213.0,VILLA DEL PARQUE
2021-04-11,308.0,VILLA DEL PARQUE
2021-04-18,280.0,VILLA DEL PARQUE
2021-04-25,276.0,VILLA DEL PARQUE
2021-05-02,227.0,VILLA DEL PARQUE
2021-05-09,215.0,VILLA DEL PARQUE
2021-05-16,243.0,VILLA DEL PARQUE
2021-05-23,289.0,VILLA DEL PARQUE
2021-05-30,234.0,VILLA DEL PARQUE
2021-06-06,202.0,VILLA DEL PARQUE
2021-06-13,183.0,VILLA DEL PARQUE
2021-06-20,155.0,VILLA DEL PARQUE
2021-06-27,123.0,VILLA DEL PARQUE
2021-07-04,110.0,VILLA DEL PARQUE
2021-07-11,123.0,VILLA DEL PARQUE
2021-07-18,94.0,VILLA DEL PARQUE
2021-07-25,70.0,VILLA DEL PARQUE
2021-08-01,77.0,VILLA DEL PARQUE
2021-08-08,65.0,VILLA DEL PARQUE
2021-08-15,63.0,VILLA DEL PARQUE
2021-08-22,75.0,VILLA DEL PARQUE
2021-08-29,59.0,VILLA DEL PARQUE
2021-09-05,64.0,VILLA DEL PARQUE
2021-09-12,25.0,VILLA DEL PARQUE
2021-09-19,19.0,VILLA DEL PARQUE
2021-09-26,20.0,VILLA DEL PARQUE
2021-10-03,20.0,VILLA DEL PARQUE
2021-10-10,13.0,VILLA DEL PARQUE
2021-10-17,14.0,VILLA DEL PARQUE
2021-10-24,19.0,VILLA DEL PARQUE
2021-10-31,33.0,VILLA DEL PARQUE
2021-11-07,32.0,VILLA DEL PARQUE
2021-11-14,26.0,VILLA DEL PARQUE
2021-11-21,21.0,VILLA DEL PARQUE
2021-11-28,21.0,VILLA DEL PARQUE
2021-12-05,47.0,VILLA DEL PARQUE
2021-12-12,70.0,VILLA DEL PARQUE
2021-12-19,120.0,VILLA DEL PARQUE
2021-12-26,334.0,VILLA DEL PARQUE
2022-01-02,1088.0,VILLA DEL PARQUE
2022-01-09,1527.0,VILLA DEL PARQUE
2022-01-16,1683.0,VILLA DEL PARQUE
2022-01-23,1656.0,VILLA DEL PARQUE
2022-01-30,954.0,VILLA DEL PARQUE
2022-02-06,454.0,VILLA DEL PARQUE
2022-02-13,253.0,VILLA DEL PARQUE
2022-02-20,123.0,VILLA DEL PARQUE
2022-02-27,86.0,VILLA DEL PARQUE
2022-03-06,47.0,VILLA DEL PARQUE
2022-03-13,44.0,VILLA DEL PARQUE
2022-03-20,50.0,VILLA DEL PARQUE
2022-03-27,27.0,VILLA DEL PARQUE
2022-04-03,44.0,VILLA DEL PARQUE
2022-04-10,47.0,VILLA DEL PARQUE
2022-04-17,41.0,VILLA DEL PARQUE
2022-04-24,67.0,VILLA DEL PARQUE
2022-05-01,101.0,VILLA DEL PARQUE
2022-05-08,216.0,VILLA DEL PARQUE
2022-05-15,415.0,VILLA DEL PARQUE
2022-05-22,480.0,VILLA DEL PARQUE
2022-05-29,366.0,VILLA DEL PARQUE
2022-06-05,292.0,VILLA DEL PARQUE
2020-03-01,0.0,VILLA DEVOTO
2020-03-08,0.0,VILLA DEVOTO
2020-03-15,0.0,VILLA DEVOTO
2020-03-22,1.0,VILLA DEVOTO
2020-03-29,0.0,VILLA DEVOTO
2020-04-05,5.0,VILLA DEVOTO
2020-04-12,6.0,VILLA DEVOTO
2020-04-19,1.0,VILLA DEVOTO
2020-04-26,1.0,VILLA DEVOTO
2020-05-03,2.0,VILLA DEVOTO
2020-05-10,3.0,VILLA DEVOTO
2020-05-17,2.0,VILLA DEVOTO
2020-05-24,12.0,VILLA DEVOTO
2020-05-31,6.0,VILLA DEVOTO
2020-06-07,14.0,VILLA DEVOTO
2020-06-14,32.0,VILLA DEVOTO
2020-06-21,47.0,VILLA DEVOTO
2020-06-28,47.0,VILLA DEVOTO
2020-07-05,48.0,VILLA DEVOTO
2020-07-12,71.0,VILLA DEVOTO
2020-07-19,70.0,VILLA DEVOTO
2020-07-26,113.0,VILLA DEVOTO
2020-08-02,97.0,VILLA DEVOTO
2020-08-09,101.0,VILLA DEVOTO
2020-08-16,92.0,VILLA DEVOTO
2020-08-23,118.0,VILLA DEVOTO
2020-08-30,114.0,VILLA DEVOTO
2020-09-06,127.0,VILLA DEVOTO
2020-09-13,154.0,VILLA DEVOTO
2020-09-20,111.0,VILLA DEVOTO
2020-09-27,97.0,VILLA DEVOTO
2020-10-04,87.0,VILLA DEVOTO
2020-10-11,108.0,VILLA DEVOTO
2020-10-18,75.0,VILLA DEVOTO
2020-10-25,51.0,VILLA DEVOTO
2020-11-01,43.0,VILLA DEVOTO
2020-11-08,30.0,VILLA DEVOTO
2020-11-15,51.0,VILLA DEVOTO
2020-11-22,61.0,VILLA DEVOTO
2020-11-29,38.0,VILLA DEVOTO
2020-12-06,46.0,VILLA DEVOTO
2020-12-13,35.0,VILLA DEVOTO
2020-12-20,92.0,VILLA DEVOTO
2020-12-27,97.0,VILLA DEVOTO
2021-01-03,161.0,VILLA DEVOTO
2021-01-10,207.0,VILLA DEVOTO
2021-01-17,192.0,VILLA DEVOTO
2021-01-24,177.0,VILLA DEVOTO
2021-01-31,198.0,VILLA DEVOTO
2021-02-07,146.0,VILLA DEVOTO
2021-02-14,98.0,VILLA DEVOTO
2021-02-21,107.0,VILLA DEVOTO
2021-02-28,94.0,VILLA DEVOTO
2021-03-07,109.0,VILLA DEVOTO
2021-03-14,120.0,VILLA DEVOTO
2021-03-21,137.0,VILLA DEVOTO
2021-03-28,178.0,VILLA DEVOTO
2021-04-04,247.0,VILLA DEVOTO
2021-04-11,337.0,VILLA DEVOTO
2021-04-18,392.0,VILLA DEVOTO
2021-04-25,297.0,VILLA DEVOTO
2021-05-02,262.0,VILLA DEVOTO
2021-05-09,203.0,VILLA DEVOTO
2021-05-16,251.0,VILLA DEVOTO
2021-05-23,268.0,VILLA DEVOTO
2021-05-30,289.0,VILLA DEVOTO
2021-06-06,193.0,VILLA DEVOTO
2021-06-13,174.0,VILLA DEVOTO
2021-06-20,178.0,VILLA DEVOTO
2021-06-27,168.0,VILLA DEVOTO
2021-07-04,157.0,VILLA DEVOTO
2021-07-11,172.0,VILLA DEVOTO
2021-07-18,119.0,VILLA DEVOTO
2021-07-25,117.0,VILLA DEVOTO
2021-08-01,100.0,VILLA DEVOTO
2021-08-08,114.0,VILLA DEVOTO
2021-08-15,73.0,VILLA DEVOTO
2021-08-22,68.0,VILLA DEVOTO
2021-08-29,53.0,VILLA DEVOTO
2021-09-05,54.0,VILLA DEVOTO
2021-09-12,25.0,VILLA DEVOTO
2021-09-19,18.0,VILLA DEVOTO
2021-09-26,23.0,VILLA DEVOTO
2021-10-03,23.0,VILLA DEVOTO
2021-10-10,21.0,VILLA DEVOTO
2021-10-17,21.0,VILLA DEVOTO
2021-10-24,30.0,VILLA DEVOTO
2021-10-31,25.0,VILLA DEVOTO
2021-11-07,31.0,VILLA DEVOTO
2021-11-14,31.0,VILLA DEVOTO
2021-11-21,34.0,VILLA DEVOTO
2021-11-28,36.0,VILLA DEVOTO
2021-12-05,74.0,VILLA DEVOTO
2021-12-12,81.0,VILLA DEVOTO
2021-12-19,114.0,VILLA DEVOTO
2021-12-26,368.0,VILLA DEVOTO
2022-01-02,1277.0,VILLA DEVOTO
2022-01-09,1793.0,VILLA DEVOTO
2022-01-16,2025.0,VILLA DEVOTO
2022-01-23,1887.0,VILLA DEVOTO
2022-01-30,1174.0,VILLA DEVOTO
2022-02-06,671.0,VILLA DEVOTO
2022-02-13,302.0,VILLA DEVOTO
2022-02-20,207.0,VILLA DEVOTO
2022-02-27,106.0,VILLA DEVOTO
2022-03-06,78.0,VILLA DEVOTO
2022-03-13,52.0,VILLA DEVOTO
2022-03-20,55.0,VILLA DEVOTO
2022-03-27,54.0,VILLA DEVOTO
2022-04-03,53.0,VILLA DEVOTO
2022-04-10,59.0,VILLA DEVOTO
2022-04-17,70.0,VILLA DEVOTO
2022-04-24,75.0,VILLA DEVOTO
2022-05-01,143.0,VILLA DEVOTO
2022-05-08,260.0,VILLA DEVOTO
2022-05-15,457.0,VILLA DEVOTO
2022-05-22,515.0,VILLA DEVOTO
2022-05-29,454.0,VILLA DEVOTO
2022-06-05,296.0,VILLA DEVOTO
2020-04-05,1.0,VILLA GRAL. MITRE
2020-04-12,1.0,VILLA GRAL. MITRE
2020-04-19,1.0,VILLA GRAL. MITRE
2020-04-26,3.0,VILLA GRAL. MITRE
2020-05-03,2.0,VILLA GRAL. MITRE
2020-05-10,0.0,VILLA GRAL. MITRE
2020-05-17,3.0,VILLA GRAL. MITRE
2020-05-24,2.0,VILLA GRAL. MITRE
2020-05-31,11.0,VILLA GRAL. MITRE
2020-06-07,13.0,VILLA GRAL. MITRE
2020-06-14,22.0,VILLA GRAL. MITRE
2020-06-21,25.0,VILLA GRAL. MITRE
2020-06-28,42.0,VILLA GRAL. MITRE
2020-07-05,56.0,VILLA GRAL. MITRE
2020-07-12,54.0,VILLA GRAL. MITRE
2020-07-19,69.0,VILLA GRAL. MITRE
2020-07-26,63.0,VILLA GRAL. MITRE
2020-08-02,61.0,VILLA GRAL. MITRE
2020-08-09,68.0,VILLA GRAL. MITRE
2020-08-16,65.0,VILLA GRAL. MITRE
2020-08-23,48.0,VILLA GRAL. MITRE
2020-08-30,89.0,VILLA GRAL. MITRE
2020-09-06,77.0,VILLA GRAL. MITRE
2020-09-13,50.0,VILLA GRAL. MITRE
2020-09-20,63.0,VILLA GRAL. MITRE
2020-09-27,50.0,VILLA GRAL. MITRE
2020-10-04,36.0,VILLA GRAL. MITRE
2020-10-11,44.0,VILLA GRAL. MITRE
2020-10-18,53.0,VILLA GRAL. MITRE
2020-10-25,33.0,VILLA GRAL. MITRE
2020-11-01,22.0,VILLA GRAL. MITRE
2020-11-08,18.0,VILLA GRAL. MITRE
2020-11-15,21.0,VILLA GRAL. MITRE
2020-11-22,17.0,VILLA GRAL. MITRE
2020-11-29,20.0,VILLA GRAL. MITRE
2020-12-06,8.0,VILLA GRAL. MITRE
2020-12-13,18.0,VILLA GRAL. MITRE
2020-12-20,36.0,VILLA GRAL. MITRE
2020-12-27,46.0,VILLA GRAL. MITRE
2021-01-03,62.0,VILLA GRAL. MITRE
2021-01-10,99.0,VILLA GRAL. MITRE
2021-01-17,78.0,VILLA GRAL. MITRE
2021-01-24,74.0,VILLA GRAL. MITRE
2021-01-31,52.0,VILLA GRAL. MITRE
2021-02-07,56.0,VILLA GRAL. MITRE
2021-02-14,61.0,VILLA GRAL. MITRE
2021-02-21,29.0,VILLA GRAL. MITRE
2021-02-28,45.0,VILLA GRAL. MITRE
2021-03-07,35.0,VILLA GRAL. MITRE
2021-03-14,63.0,VILLA GRAL. MITRE
2021-03-21,69.0,VILLA GRAL. MITRE
2021-03-28,87.0,VILLA GRAL. MITRE
2021-04-04,157.0,VILLA GRAL. MITRE
2021-04-11,247.0,VILLA GRAL. MITRE
2021-04-18,201.0,VILLA GRAL. MITRE
2021-04-25,172.0,VILLA GRAL. MITRE
2021-05-02,160.0,VILLA GRAL. MITRE
2021-05-09,167.0,VILLA GRAL. MITRE
2021-05-16,166.0,VILLA GRAL. MITRE
2021-05-23,167.0,VILLA GRAL. MITRE
2021-05-30,159.0,VILLA GRAL. MITRE
2021-06-06,120.0,VILLA GRAL. MITRE
2021-06-13,88.0,VILLA GRAL. MITRE
2021-06-20,96.0,VILLA GRAL. MITRE
2021-06-27,85.0,VILLA GRAL. MITRE
2021-07-04,66.0,VILLA GRAL. MITRE
2021-07-11,73.0,VILLA GRAL. MITRE
2021-07-18,58.0,VILLA GRAL. MITRE
2021-07-25,67.0,VILLA GRAL. MITRE
2021-08-01,51.0,VILLA GRAL. MITRE
2021-08-08,41.0,VILLA GRAL. MITRE
2021-08-15,38.0,VILLA GRAL. MITRE
2021-08-22,30.0,VILLA GRAL. MITRE
2021-08-29,39.0,VILLA GRAL. MITRE
2021-09-05,15.0,VILLA GRAL. MITRE
2021-09-12,15.0,VILLA GRAL. MITRE
2021-09-19,6.0,VILLA GRAL. MITRE
2021-09-26,10.0,VILLA GRAL. MITRE
2021-10-03,8.0,VILLA GRAL. MITRE
2021-10-10,13.0,VILLA GRAL. MITRE
2021-10-17,12.0,VILLA GRAL. MITRE
2021-10-24,18.0,VILLA GRAL. MITRE
2021-10-31,19.0,VILLA GRAL. MITRE
2021-11-07,12.0,VILLA GRAL. MITRE
2021-11-14,23.0,VILLA GRAL. MITRE
2021-11-21,20.0,VILLA GRAL. MITRE
2021-11-28,17.0,VILLA GRAL. MITRE
2021-12-05,22.0,VILLA GRAL. MITRE
2021-12-12,41.0,VILLA GRAL. MITRE
2021-12-19,73.0,VILLA GRAL. MITRE
2021-12-26,152.0,VILLA GRAL. MITRE
2022-01-02,607.0,VILLA GRAL. MITRE
2022-01-09,1050.0,VILLA GRAL. MITRE
2022-01-16,1180.0,VILLA GRAL. MITRE
2022-01-23,1060.0,VILLA GRAL. MITRE
2022-01-30,543.0,VILLA GRAL. MITRE
2022-02-06,278.0,VILLA GRAL. MITRE
2022-02-13,135.0,VILLA GRAL. MITRE
2022-02-20,69.0,VILLA GRAL. MITRE
2022-02-27,45.0,VILLA GRAL. MITRE
2022-03-06,28.0,VILLA GRAL. MITRE
2022-03-13,26.0,VILLA GRAL. MITRE
2022-03-20,19.0,VILLA GRAL. MITRE
2022-03-27,11.0,VILLA GRAL. MITRE
2022-04-03,16.0,VILLA GRAL. MITRE
2022-04-10,23.0,VILLA GRAL. MITRE
2022-04-17,16.0,VILLA GRAL. MITRE
2022-04-24,32.0,VILLA GRAL. MITRE
2022-05-01,52.0,VILLA GRAL. MITRE
2022-05-08,97.0,VILLA GRAL. MITRE
2022-05-15,199.0,VILLA GRAL. MITRE
2022-05-22,246.0,VILLA GRAL. MITRE
2022-05-29,230.0,VILLA GRAL. MITRE
2022-06-05,150.0,VILLA GRAL. MITRE
2020-03-01,0.0,VILLA LUGANO
2020-03-08,0.0,VILLA LUGANO
2020-03-15,0.0,VILLA LUGANO
2020-03-22,0.0,VILLA LUGANO
2020-03-29,0.0,VILLA LUGANO
2020-04-05,0.0,VILLA LUGANO
2020-04-12,1.0,VILLA LUGANO
2020-04-19,1.0,VILLA LUGANO
2020-04-26,1.0,VILLA LUGANO
2020-05-03,6.0,VILLA LUGANO
2020-05-10,7.0,VILLA LUGANO
2020-05-17,20.0,VILLA LUGANO
2020-05-24,53.0,VILLA LUGANO
2020-05-31,121.0,VILLA LUGANO
2020-06-07,186.0,VILLA LUGANO
2020-06-14,328.0,VILLA LUGANO
2020-06-21,544.0,VILLA LUGANO
2020-06-28,761.0,VILLA LUGANO
2020-07-05,626.0,VILLA LUGANO
2020-07-12,534.0,VILLA LUGANO
2020-07-19,466.0,VILLA LUGANO
2020-07-26,480.0,VILLA LUGANO
2020-08-02,415.0,VILLA LUGANO
2020-08-09,463.0,VILLA LUGANO
2020-08-16,319.0,VILLA LUGANO
2020-08-23,286.0,VILLA LUGANO
2020-08-30,285.0,VILLA LUGANO
2020-09-06,268.0,VILLA LUGANO
2020-09-13,264.0,VILLA LUGANO
2020-09-20,204.0,VILLA LUGANO
2020-09-27,233.0,VILLA LUGANO
2020-10-04,198.0,VILLA LUGANO
2020-10-11,210.0,VILLA LUGANO
2020-10-18,165.0,VILLA LUGANO
2020-10-25,129.0,VILLA LUGANO
2020-11-01,99.0,VILLA LUGANO
2020-11-08,87.0,VILLA LUGANO
2020-11-15,109.0,VILLA LUGANO
2020-11-22,67.0,VILLA LUGANO
2020-11-29,69.0,VILLA LUGANO
2020-12-06,71.0,VILLA LUGANO
2020-12-13,50.0,VILLA LUGANO
2020-12-20,69.0,VILLA LUGANO
2020-12-27,127.0,VILLA LUGANO
2021-01-03,196.0,VILLA LUGANO
2021-01-10,238.0,VILLA LUGANO
2021-01-17,204.0,VILLA LUGANO
2021-01-24,175.0,VILLA LUGANO
2021-01-31,183.0,VILLA LUGANO
2021-02-07,151.0,VILLA LUGANO
2021-02-14,101.0,VILLA LUGANO
2021-02-21,140.0,VILLA LUGANO
2021-02-28,122.0,VILLA LUGANO
2021-03-07,162.0,VILLA LUGANO
2021-03-14,126.0,VILLA LUGANO
2021-03-21,157.0,VILLA LUGANO
2021-03-28,216.0,VILLA LUGANO
2021-04-04,307.0,VILLA LUGANO
2021-04-11,533.0,VILLA LUGANO
2021-04-18,633.0,VILLA LUGANO
2021-04-25,719.0,VILLA LUGANO
2021-05-02,678.0,VILLA LUGANO
2021-05-09,625.0,VILLA LUGANO
2021-05-16,656.0,VILLA LUGANO
2021-05-23,762.0,VILLA LUGANO
2021-05-30,688.0,VILLA LUGANO
2021-06-06,568.0,VILLA LUGANO
2021-06-13,452.0,VILLA LUGANO
2021-06-20,366.0,VILLA LUGANO
2021-06-27,324.0,VILLA LUGANO
2021-07-04,258.0,VILLA LUGANO
2021-07-11,212.0,VILLA LUGANO
2021-07-18,187.0,VILLA LUGANO
2021-07-25,168.0,VILLA LUGANO
2021-08-01,148.0,VILLA LUGANO
2021-08-08,128.0,VILLA LUGANO
2021-08-15,101.0,VILLA LUGANO
2021-08-22,86.0,VILLA LUGANO
2021-08-29,61.0,VILLA LUGANO
2021-09-05,45.0,VILLA LUGANO
2021-09-12,28.0,VILLA LUGANO
2021-09-19,26.0,VILLA LUGANO
2021-09-26,18.0,VILLA LUGANO
2021-10-03,12.0,VILLA LUGANO
2021-10-10,19.0,VILLA LUGANO
2021-10-17,30.0,VILLA LUGANO
2021-10-24,26.0,VILLA LUGANO
2021-10-31,22.0,VILLA LUGANO
2021-11-07,23.0,VILLA LUGANO
2021-11-14,49.0,VILLA LUGANO
2021-11-21,36.0,VILLA LUGANO
2021-11-28,33.0,VILLA LUGANO
2021-12-05,50.0,VILLA LUGANO
2021-12-12,83.0,VILLA LUGANO
2021-12-19,121.0,VILLA LUGANO
2021-12-26,377.0,VILLA LUGANO
2022-01-02,1406.0,VILLA LUGANO
2022-01-09,4230.0,VILLA LUGANO
2022-01-16,4684.0,VILLA LUGANO
2022-01-23,3119.0,VILLA LUGANO
2022-01-30,1458.0,VILLA LUGANO
2022-02-06,678.0,VILLA LUGANO
2022-02-13,298.0,VILLA LUGANO
2022-02-20,180.0,VILLA LUGANO
2022-02-27,130.0,VILLA LUGANO
2022-03-06,46.0,VILLA LUGANO
2022-03-13,28.0,VILLA LUGANO
2022-03-20,34.0,VILLA LUGANO
2022-03-27,30.0,VILLA LUGANO
2022-04-03,19.0,VILLA LUGANO
2022-04-10,25.0,VILLA LUGANO
2022-04-17,19.0,VILLA LUGANO
2022-04-24,26.0,VILLA LUGANO
2022-05-01,50.0,VILLA LUGANO
2022-05-08,98.0,VILLA LUGANO
2022-05-15,200.0,VILLA LUGANO
2022-05-22,237.0,VILLA LUGANO
2022-05-29,248.0,VILLA LUGANO
2022-06-05,189.0,VILLA LUGANO
2020-03-01,0.0,VILLA LURO
2020-03-08,0.0,VILLA LURO
2020-03-15,0.0,VILLA LURO
2020-03-22,0.0,VILLA LURO
2020-03-29,0.0,VILLA LURO
2020-04-05,1.0,VILLA LURO
2020-04-12,2.0,VILLA LURO
2020-04-19,0.0,VILLA LURO
2020-04-26,2.0,VILLA LURO
2020-05-03,0.0,VILLA LURO
2020-05-10,1.0,VILLA LURO
2020-05-17,2.0,VILLA LURO
2020-05-24,4.0,VILLA LURO
2020-05-31,3.0,VILLA LURO
2020-06-07,9.0,VILLA LURO
2020-06-14,18.0,VILLA LURO
2020-06-21,36.0,VILLA LURO
2020-06-28,41.0,VILLA LURO
2020-07-05,39.0,VILLA LURO
2020-07-12,50.0,VILLA LURO
2020-07-19,56.0,VILLA LURO
2020-07-26,55.0,VILLA LURO
2020-08-02,45.0,VILLA LURO
2020-08-09,64.0,VILLA LURO
2020-08-16,73.0,VILLA LURO
2020-08-23,81.0,VILLA LURO
2020-08-30,79.0,VILLA LURO
2020-09-06,75.0,VILLA LURO
2020-09-13,66.0,VILLA LURO
2020-09-20,41.0,VILLA LURO
2020-09-27,42.0,VILLA LURO
2020-10-04,59.0,VILLA LURO
2020-10-11,37.0,VILLA LURO
2020-10-18,45.0,VILLA LURO
2020-10-25,32.0,VILLA LURO
2020-11-01,23.0,VILLA LURO
2020-11-08,34.0,VILLA LURO
2020-11-15,27.0,VILLA LURO
2020-11-22,16.0,VILLA LURO
2020-11-29,13.0,VILLA LURO
2020-12-06,19.0,VILLA LURO
2020-12-13,25.0,VILLA LURO
2020-12-20,28.0,VILLA LURO
2020-12-27,39.0,VILLA LURO
2021-01-03,71.0,VILLA LURO
2021-01-10,91.0,VILLA LURO
2021-01-17,80.0,VILLA LURO
2021-01-24,77.0,VILLA LURO
2021-01-31,60.0,VILLA LURO
2021-02-07,60.0,VILLA LURO
2021-02-14,46.0,VILLA LURO
2021-02-21,54.0,VILLA LURO
2021-02-28,53.0,VILLA LURO
2021-03-07,44.0,VILLA LURO
2021-03-14,47.0,VILLA LURO
2021-03-21,50.0,VILLA LURO
2021-03-28,71.0,VILLA LURO
2021-04-04,134.0,VILLA LURO
2021-04-11,191.0,VILLA LURO
2021-04-18,219.0,VILLA LURO
2021-04-25,216.0,VILLA LURO
2021-05-02,121.0,VILLA LURO
2021-05-09,139.0,VILLA LURO
2021-05-16,155.0,VILLA LURO
2021-05-23,167.0,VILLA LURO
2021-05-30,180.0,VILLA LURO
2021-06-06,106.0,VILLA LURO
2021-06-13,107.0,VILLA LURO
2021-06-20,106.0,VILLA LURO
2021-06-27,76.0,VILLA LURO
2021-07-04,80.0,VILLA LURO
2021-07-11,84.0,VILLA LURO
2021-07-18,74.0,VILLA LURO
2021-07-25,42.0,VILLA LURO
2021-08-01,53.0,VILLA LURO
2021-08-08,41.0,VILLA LURO
2021-08-15,31.0,VILLA LURO
2021-08-22,31.0,VILLA LURO
2021-08-29,17.0,VILLA LURO
2021-09-05,10.0,VILLA LURO
2021-09-12,7.0,VILLA LURO
2021-09-19,5.0,VILLA LURO
2021-09-26,16.0,VILLA LURO
2021-10-03,7.0,VILLA LURO
2021-10-10,4.0,VILLA LURO
2021-10-17,15.0,VILLA LURO
2021-10-24,7.0,VILLA LURO
2021-10-31,6.0,VILLA LURO
2021-11-07,9.0,VILLA LURO
2021-11-14,7.0,VILLA LURO
2021-11-21,10.0,VILLA LURO
2021-11-28,25.0,VILLA LURO
2021-12-05,23.0,VILLA LURO
2021-12-12,38.0,VILLA LURO
2021-12-19,60.0,VILLA LURO
2021-12-26,146.0,VILLA LURO
2022-01-02,562.0,VILLA LURO
2022-01-09,990.0,VILLA LURO
2022-01-16,1163.0,VILLA LURO
2022-01-23,1066.0,VILLA LURO
2022-01-30,548.0,VILLA LURO
2022-02-06,267.0,VILLA LURO
2022-02-13,128.0,VILLA LURO
2022-02-20,68.0,VILLA LURO
2022-02-27,36.0,VILLA LURO
2022-03-06,22.0,VILLA LURO
2022-03-13,23.0,VILLA LURO
2022-03-20,16.0,VILLA LURO
2022-03-27,10.0,VILLA LURO
2022-04-03,12.0,VILLA LURO
2022-04-10,27.0,VILLA LURO
2022-04-17,21.0,VILLA LURO
2022-04-24,28.0,VILLA LURO
2022-05-01,38.0,VILLA LURO
2022-05-08,92.0,VILLA LURO
2022-05-15,194.0,VILLA LURO
2022-05-22,209.0,VILLA LURO
2022-05-29,169.0,VILLA LURO
2022-06-05,110.0,VILLA LURO
2020-03-29,1.0,VILLA ORTUZAR
2020-04-05,0.0,VILLA ORTUZAR
2020-04-12,0.0,VILLA ORTUZAR
2020-04-19,0.0,VILLA ORTUZAR
2020-04-26,1.0,VILLA ORTUZAR
2020-05-03,1.0,VILLA ORTUZAR
2020-05-10,1.0,VILLA ORTUZAR
2020-05-17,0.0,VILLA ORTUZAR
2020-05-24,1.0,VILLA ORTUZAR
2020-05-31,5.0,VILLA ORTUZAR
2020-06-07,5.0,VILLA ORTUZAR
2020-06-14,3.0,VILLA ORTUZAR
2020-06-21,4.0,VILLA ORTUZAR
2020-06-28,13.0,VILLA ORTUZAR
2020-07-05,22.0,VILLA ORTUZAR
2020-07-12,25.0,VILLA ORTUZAR
2020-07-19,27.0,VILLA ORTUZAR
2020-07-26,27.0,VILLA ORTUZAR
2020-08-02,39.0,VILLA ORTUZAR
2020-08-09,47.0,VILLA ORTUZAR
2020-08-16,54.0,VILLA ORTUZAR
2020-08-23,42.0,VILLA ORTUZAR
2020-08-30,43.0,VILLA ORTUZAR
2020-09-06,37.0,VILLA ORTUZAR
2020-09-13,52.0,VILLA ORTUZAR
2020-09-20,28.0,VILLA ORTUZAR
2020-09-27,31.0,VILLA ORTUZAR
2020-10-04,29.0,VILLA ORTUZAR
2020-10-11,59.0,VILLA ORTUZAR
2020-10-18,36.0,VILLA ORTUZAR
2020-10-25,26.0,VILLA ORTUZAR
2020-11-01,15.0,VILLA ORTUZAR
2020-11-08,16.0,VILLA ORTUZAR
2020-11-15,8.0,VILLA ORTUZAR
2020-11-22,20.0,VILLA ORTUZAR
2020-11-29,8.0,VILLA ORTUZAR
2020-12-06,16.0,VILLA ORTUZAR
2020-12-13,16.0,VILLA ORTUZAR
2020-12-20,16.0,VILLA ORTUZAR
2020-12-27,26.0,VILLA ORTUZAR
2021-01-03,47.0,VILLA ORTUZAR
2021-01-10,86.0,VILLA ORTUZAR
2021-01-17,56.0,VILLA ORTUZAR
2021-01-24,39.0,VILLA ORTUZAR
2021-01-31,46.0,VILLA ORTUZAR
2021-02-07,40.0,VILLA ORTUZAR
2021-02-14,34.0,VILLA ORTUZAR
2021-02-21,23.0,VILLA ORTUZAR
2021-02-28,32.0,VILLA ORTUZAR
2021-03-07,21.0,VILLA ORTUZAR
2021-03-14,33.0,VILLA ORTUZAR
2021-03-21,32.0,VILLA ORTUZAR
2021-03-28,53.0,VILLA ORTUZAR
2021-04-04,77.0,VILLA ORTUZAR
2021-04-11,88.0,VILLA ORTUZAR
2021-04-18,118.0,VILLA ORTUZAR
2021-04-25,117.0,VILLA ORTUZAR
2021-05-02,78.0,VILLA ORTUZAR
2021-05-09,76.0,VILLA ORTUZAR
2021-05-16,77.0,VILLA ORTUZAR
2021-05-23,109.0,VILLA ORTUZAR
2021-05-30,159.0,VILLA ORTUZAR
2021-06-06,72.0,VILLA ORTUZAR
2021-06-13,66.0,VILLA ORTUZAR
